Time,AngleX
391.3,9.666269768
391.4,8.991607104
391.5,8.313347918
391.6,7.631763504
391.7,6.947126486
391.8,6.25971071
391.9,5.569791133
392,4.877643714
392.1,4.183545302
392.2,3.487773529
392.3,2.790606692
392.4,2.09232365
392.5,1.393203706
392.6,0.693526499
392.7,-0.006428109
392.8,-0.706380146
392.9,-1.40604964
393,-2.105156733
393.1,-2.803421792
393.2,-3.500565519
393.3,-4.196309066
393.4,-4.890374146
393.5,-5.582483142
393.6,-6.272359219
393.7,-6.959726435
393.8,-7.644309854
393.9,-8.325835651
394,-9.004031224
394.1,-9.678625306
394.2,-10.34934807
394.3,-11.01593122
394.4,-11.67810816
394.5,-12.335614
394.6,-12.98818577
394.7,-13.63556243
394.8,-14.27748505
394.9,-14.91369687
395,-15.5439434
395.1,-16.16797257
395.2,-16.78553476
395.3,-17.39638297
395.4,-18.00027285
395.5,-18.59696286
395.6,-19.18621434
395.7,-19.76779158
395.8,-20.34146198
395.9,-20.90699605
396,-21.46416761
396.1,-22.01275379
396.2,-22.55253516
396.3,-23.08329582
396.4,-23.60482347
396.5,-24.1169095
396.6,-24.61934909
396.7,-25.11194126
396.8,-25.594489
396.9,-26.06679928
397,-26.52868319
397.1,-26.97995598
397.2,-27.42043715
397.3,-27.84995051
397.4,-28.26832426
397.5,-28.67539106
397.6,-29.07098808
397.7,-29.45495709
397.8,-29.82714452
397.9,-30.18740148
398,-30.53558389
398.1,-30.87155247
398.2,-31.19517284
398.3,-31.50631556
398.4,-31.80485617
398.5,-32.09067526
398.6,-32.36365851
398.7,-32.62369673
398.8,-32.87068591
398.9,-33.10452725
399,-33.32512722
399.1,-33.53239758
399.2,-33.72625543
399.3,-33.90662323
399.4,-34.07342883
399.5,-34.22660552
399.6,-34.36609202
399.7,-34.49183254
399.8,-34.60377678
399.9,-34.70187998
400,-34.78610289
400.1,-34.85641182
400.2,-34.91277865
400.3,-34.95518083
400.4,-34.98360141
400.5,-34.99802902
400.6,-34.99845788
400.7,-34.98488782
400.8,-34.95732427
400.9,-34.91577826
401,-34.86026641
401.1,-34.79081091
401.2,-34.70743955
401.3,-34.61018568
401.4,-34.4990882
401.5,-34.37419154
401.6,-34.23554566
401.7,-34.08320603
401.8,-33.91723356
401.9,-33.73769465
402,-33.54466112
402.1,-33.33821016
402.2,-33.11842437
402.3,-32.88539165
402.4,-32.63920521
402.5,-32.37996352
402.6,-32.10777028
402.7,-31.82273436
402.8,-31.52496978
402.9,-31.21459562
403,-30.89173604
403.1,-30.55652018
403.2,-30.20908212
403.3,-29.84956083
403.4,-29.47810011
403.5,-29.09484854
403.6,-28.69995943
403.7,-28.29359071
403.8,-27.87590493
403.9,-27.44706916
404,-27.00725493
404.1,-26.55663816
404.2,-26.09539909
404.3,-25.62372221
404.4,-25.14179618
404.5,-24.64981376
404.6,-24.14797175
404.7,-23.63647087
404.8,-23.11551572
404.9,-22.58531467
405,-22.0460798
405.1,-21.49802679
405.2,-20.94137485
405.3,-20.37634665
405.4,-19.80316817
405.5,-19.2220687
405.6,-18.63328065
405.7,-18.03703954
405.8,-17.43358385
405.9,-16.82315496
406,-16.20599703
406.1,-15.58235693
406.2,-14.95248408
406.3,-14.31663044
406.4,-13.67505034
406.5,-13.02800041
406.6,-12.37573944
406.7,-11.71852835
406.8,-11.05663
406.9,-10.39030915
407,-9.719832308
407.1,-9.045467665
407.2,-8.367484956
407.3,-7.686155365
407.4,-7.001751414
407.5,-6.314546856
407.6,-5.624816564
407.7,-4.932836419
407.8,-4.238883206
407.9,-3.543234496
408,-2.84616854
408.1,-2.147964154
408.2,-1.448900611
408.3,-0.749257527
408.4,-0.04931475
408.5,0.650647752
408.6,1.350350003
408.7,2.049512133
408.8,2.747854485
408.9,3.445097732
409,4.140962986
409.1,4.83517191
409.2,5.527446829
409.3,6.217510844
409.4,6.905087937
409.5,7.589903087
409.6,8.271682377
409.7,8.950153104
409.8,9.62504389
409.9,10.29608479
410,10.96300739
410.1,11.62554493
410.2,12.28343241
410.3,12.93640668
410.4,13.58420656
410.5,14.22657294
410.6,14.86324888
410.7,15.49397971
410.8,16.11851317
410.9,16.73659943
411,17.34799128
411.1,17.95244416
411.2,18.5497163
411.3,19.1395688
411.4,19.72176573
411.5,20.29607422
411.6,20.86226455
411.7,21.42011025
411.8,21.96938819
411.9,22.50987867
412,23.0413655
412.1,23.56363609
412.2,24.07648154
412.3,24.57969671
412.4,25.07308034
412.5,25.55643507
412.6,26.02956757
412.7,26.49228858
412.8,26.94441303
412.9,27.38576008
413,27.81615319
413.1,28.23542021
413.2,28.64339344
413.3,29.03990969
413.4,29.42481036
413.5,29.7979415
413.6,30.15915387
413.7,30.50830297
413.8,30.84524916
413.9,31.16985766
414,31.48199863
414.1,31.78154723
414.2,32.06838363
414.3,32.3423931
414.4,32.60346605
414.5,32.85149804
414.6,33.08638987
414.7,33.30804759
414.8,33.51638254
414.9,33.71131138
415,33.89275614
415.1,34.06064425
415.2,34.21490856
415.3,34.35548736
415.4,34.48232443
415.5,34.59536902
415.6,34.69457593
415.7,34.77990547
415.8,34.85132351
415.9,34.90880149
416,34.95231641
416.1,34.98185087
416.2,34.99739306
416.3,34.99893676
416.4,34.98648135
416.5,34.96003181
416.6,34.91959873
416.7,34.86519827
416.8,34.7968522
416.9,34.71458785
417,34.61843813
417.1,34.50844149
417.2,34.38464194
417.3,34.24708899
417.4,34.09583766
417.5,33.93094845
417.6,33.75248732
417.7,33.56052564
417.8,33.35514019
417.9,33.13641314
418,32.90443196
418.1,32.65928945
418.2,32.40108365
418.3,32.12991786
418.4,31.84590053
418.5,31.54914526
418.6,31.23977075
418.7,30.91790075
418.8,30.58366401
418.9,30.2371942
419,29.87862992
419.1,29.50811459
419.2,29.12579641
419.3,28.73182829
419.4,28.32636783
419.5,27.9095772
419.6,27.48162311
419.7,27.04267673
419.8,26.59291365
419.9,26.13251375
420,25.6616612
420.1,25.18054433
420.2,24.68935557
420.3,24.1882914
420.4,23.67755224
420.5,23.15734237
420.6,22.62786987
420.7,22.08934653
420.8,21.54198774
420.9,20.98601245
421,20.42164303
421.1,19.84910522
421.2,19.26862804
421.3,18.68044366
421.4,18.08478736
421.5,17.48189738
421.6,16.87201488
421.7,16.25538379
421.8,15.63225077
421.9,15.00286505
422,14.36747839
422.1,13.72634493
422.2,13.07972112
422.3,12.42786559
422.4,11.77103908
422.5,11.10950431
422.6,10.44352589
422.7,9.773370193
422.8,9.099305282
422.9,8.42160077
423,7.74052773
423.1,7.056358582
423.2,6.369366985
423.3,5.679827726
423.4,4.988016612
423.5,4.294210358
423.6,3.598686476
423.7,2.901723168
423.8,2.20359921
423.9,1.504593841
424,0.804986655
424.1,0.105057485
424.2,-0.594913707
424.3,-1.294646941
424.4,-1.993862334
424.5,-2.692280209
424.6,-3.389621207
424.7,-4.085606402
424.8,-4.779957409
424.9,-5.472396496
425,-6.162646698
425.1,-6.850431924
425.2,-7.535477068
425.3,-8.217508121
425.4,-8.896252281
425.5,-9.571438059
425.6,-10.24279539
425.7,-10.91005574
425.8,-11.57295221
425.9,-12.23121965
426,-12.88459477
426.1,-13.53281623
426.2,-14.17562474
426.3,-14.81276318
426.4,-15.44397672
426.5,-16.06901288
426.6,-16.68762164
426.7,-17.29955558
426.8,-17.90456993
426.9,-18.50242268
427,-19.09287472
427.1,-19.67568986
427.2,-20.25063498
427.3,-20.81748012
427.4,-21.37599855
427.5,-21.92596686
427.6,-22.46716508
427.7,-22.99937673
427.8,-23.52238894
427.9,-24.03599251
428,-24.539982
428.1,-25.03415582
428.2,-25.51831631
428.3,-25.99226982
428.4,-26.45582677
428.5,-26.90880174
428.6,-27.35101355
428.7,-27.78228531
428.8,-28.20244454
428.9,-28.61132316
429,-29.00875763
429.1,-29.39458899
429.2,-29.7686629
429.3,-30.13082975
429.4,-30.48094466
429.5,-30.81886761
429.6,-31.14446342
429.7,-31.45760185
429.8,-31.75815767
429.9,-32.04601065
430,-32.32104565
430.1,-32.58315266
430.2,-32.83222684
430.3,-33.06816858
430.4,-33.29088348
430.5,-33.50028248
430.6,-33.69628181
430.7,-33.87880308
430.8,-34.04777327
430.9,-34.20312481
431,-34.34479556
431.1,-34.47272885
431.2,-34.58687351
431.3,-34.68718387
431.4,-34.77361983
431.5,-34.8461468
431.6,-34.90473578
431.7,-34.94936333
431.8,-34.9800116
431.9,-34.99666833
432,-34.99932686
432.1,-34.98798613
432.2,-34.96265067
432.3,-34.92333061
432.4,-34.87004169
432.5,-34.80280522
432.6,-34.72164809
432.7,-34.62660276
432.8,-34.51770725
432.9,-34.39500512
433,-34.25854545
433.1,-34.10838281
433.2,-33.94457728
433.3,-33.76719437
433.4,-33.57630503
433.5,-33.37198561
433.6,-33.15431785
433.7,-32.9233888
433.8,-32.67929084
433.9,-32.42212159
434,-32.15198393
434.1,-31.86898591
434.2,-31.57324071
434.3,-31.26486664
434.4,-30.94398704
434.5,-30.61073026
434.6,-30.26522959
434.7,-29.90762323
434.8,-29.53805423
434.9,-29.1566704
435,-28.76362428
435.1,-28.3590731
435.2,-27.94317867
435.3,-27.51610734
435.4,-27.07802994
435.5,-26.62912168
435.6,-26.16956213
435.7,-25.69953511
435.8,-25.21922861
435.9,-24.72883476
436,-24.2285497
436.1,-23.71857355
436.2,-23.19911028
436.3,-22.67036768
436.4,-22.13255723
436.5,-21.58589406
436.6,-21.03059681
436.7,-20.46688761
436.8,-19.89499193
436.9,-19.31513851
437,-18.7275593
437.1,-18.13248931
437.2,-17.53016657
437.3,-16.92083199
437.4,-16.30472931
437.5,-15.68210496
437.6,-15.05320797
437.7,-14.4182899
437.8,-13.7776047
437.9,-13.13140865
438,-12.47996021
438.1,-11.82351995
438.2,-11.16235044
438.3,-10.49671614
438.4,-9.826883288
438.5,-9.153119818
438.6,-8.475695222
438.7,-7.794880461
438.8,-7.110947852
438.9,-6.424170958
439,-5.734824482
439.1,-5.043184153
439.2,-4.349526617
439.3,-3.654129328
439.4,-2.957270437
439.5,-2.259228676
439.6,-1.560283255
439.7,-0.860713741
439.8,-0.160799952
439.9,0.539178154
440,1.238940596
440.1,1.938207478
440.2,2.636699103
440.3,3.334136084
440.4,4.030239454
440.5,4.724730783
440.6,5.417332282
440.7,6.107766921
440.8,6.795758534
440.9,7.481031934
441,8.163313022
441.1,8.842328893
441.2,9.51780795
441.3,10.18948001
441.4,10.85707642
441.5,11.52033014
441.6,12.17897588
441.7,12.83275019
441.8,13.48139157
441.9,14.12464058
442,14.76223992
442.1,15.39393456
442.2,16.01947183
442.3,16.63860153
442.4,17.251076
442.5,17.85665028
442.6,18.45508214
442.7,19.0461322
442.8,19.62956407
442.9,20.20514438
443,20.77264289
443.1,21.33183263
443.2,21.88248992
443.3,22.4243945
443.4,22.95732963
443.5,23.48108213
443.6,23.99544251
443.7,24.50020503
443.8,24.9951678
443.9,25.48013283
444,25.95490615
444.1,26.41929785
444.2,26.87312219
444.3,27.31619764
444.4,27.74834697
444.5,28.16939733
444.6,28.57918031
444.7,28.977532
444.8,29.36429306
444.9,29.73930879
445,30.1024292
445.1,30.45350904
445.2,30.79240788
445.3,31.11899017
445.4,31.43312528
445.5,31.73468755
445.6,32.02355638
445.7,32.29961621
445.8,32.56275662
445.9,32.81287236
446,33.0498634
446.1,33.27363493
446.2,33.48409744
446.3,33.68116677
446.4,33.86476408
446.5,34.03481593
446.6,34.19125431
446.7,34.33401665
446.8,34.46304583
446.9,34.57829026
447,34.67970383
447.1,34.76724599
447.2,34.84088171
447.3,34.90058154
447.4,34.9463216
447.5,34.9780836
447.6,34.99585483
447.7,34.99962819
447.8,34.98940216
447.9,34.96518084
448,34.92697392
448.1,34.87479666
448.2,34.80866996
448.3,34.72862025
448.4,34.63467956
448.5,34.52688545
448.6,34.40528106
448.7,34.269915
448.8,34.12084144
448.9,33.95812
449,33.78181577
449.1,33.59199925
449.2,33.38874639
449.3,33.17213847
449.4,32.94226214
449.5,32.69920934
449.6,32.4430773
449.7,32.17396845
449.8,31.89199045
449.9,31.59725608
450,31.28988323
450.1,30.96999484
450.2,30.63771886
450.3,30.29318821
450.4,29.93654068
450.5,29.56791894
450.6,29.18747043
450.7,28.79534731
450.8,28.39170644
450.9,27.97670927
451,27.55052178
451.1,27.11331446
451.2,26.66526217
451.3,26.20654413
451.4,25.73734382
451.5,25.25784892
451.6,24.76825121
451.7,24.26874654
451.8,23.75953469
451.9,23.24081934
452,22.71280798
452.1,22.17571179
452.2,21.62974562
452.3,21.07512783
452.4,20.51208028
452.5,19.94082817
452.6,19.36159999
452.7,18.77462743
452.8,18.18014527
452.9,17.57839129
453,16.96960619
453.1,16.35403348
453.2,15.73191937
453.3,15.1035127
453.4,14.46906483
453.5,13.82882952
453.6,13.18306287
453.7,12.53202317
453.8,11.87597082
453.9,11.21516825
454,10.54987976
454.1,9.880371456
454.2,9.206911136
454.3,8.529768175
454.4,7.84921342
454.5,7.165519084
454.6,6.478958636
454.7,5.789806691
454.8,5.098338901
454.9,4.404831843
455,3.709562911
455.1,3.012810204
455.2,2.314852412
455.3,1.615968711
455.4,0.916438643
455.5,0.216542012
455.6,-0.483441233
455.7,-1.183231107
455.8,-1.882547705
455.9,-2.581111309
456,-3.278642503
456.1,-3.974862284
456.2,-4.669492173
456.3,-5.362254327
456.4,-6.052871651
456.5,-6.741067906
456.6,-7.426567825
456.7,-8.109097216
456.8,-8.788383075
456.9,-9.464153699
457,-10.13613879
457.1,-10.80406956
457.2,-11.46767884
457.3,-12.12670121
457.4,-12.78087305
457.5,-13.42993272
457.6,-14.07362059
457.7,-14.71167921
457.8,-15.34385335
457.9,-15.96989015
458,-16.5895392
458.1,-17.20255267
458.2,-17.80868534
458.3,-18.40769478
458.4,-18.99934138
458.5,-19.5833885
458.6,-20.15960252
458.7,-20.72775298
458.8,-21.2876126
458.9,-21.83895747
459,-22.38156705
459.1,-22.91522429
459.2,-23.43971575
459.3,-23.95483164
459.4,-24.46036592
459.5,-24.95611637
459.6,-25.44188471
459.7,-25.91747664
459.8,-26.38270192
459.9,-26.83737448
460,-27.28131244
460.1,-27.71433824
460.2,-28.13627867
460.3,-28.54696497
460.4,-28.94623286
460.5,-29.33392264
460.6,-29.70987925
460.7,-30.0739523
460.8,-30.42599617
460.9,-30.76587005
461,-31.09343799
461.1,-31.40856897
461.2,-31.71113694
461.3,-32.00102088
461.4,-32.27810484
461.5,-32.54227799
461.6,-32.79343466
461.7,-33.03147439
461.8,-33.25630197
461.9,-33.46782748
462,-33.6659663
462.1,-33.85063918
462.2,-34.02177226
462.3,-34.17929708
462.4,-34.32315064
462.5,-34.4532754
462.6,-34.56961931
462.7,-34.67213583
462.8,-34.76078395
462.9,-34.83552823
463,-34.89633876
463.1,-34.94319122
463.2,-34.97606687
463.3,-34.99495256
463.4,-34.99984074
463.5,-34.99072945
463.6,-34.96762233
463.7,-34.93052862
463.8,-34.87946318
463.9,-34.81444641
464,-34.73550433
464.1,-34.6426685
464.2,-34.53597608
464.3,-34.41546972
464.4,-34.28119764
464.5,-34.13321353
464.6,-33.97157659
464.7,-33.79635147
464.8,-33.60760827
464.9,-33.40542247
465,-33.18987494
465.1,-32.96105191
465.2,-32.7190449
465.3,-32.4639507
465.4,-32.19587136
465.5,-31.9149141
465.6,-31.6211913
465.7,-31.31482044
465.8,-30.99592408
465.9,-30.66462975
466,-30.32106999
466.1,-29.9653822
466.2,-29.59770865
466.3,-29.21819642
466.4,-28.8269973
466.5,-28.42426776
466.6,-28.0101689
466.7,-27.58486634
466.8,-27.1485302
466.9,-26.70133502
467,-26.24345965
467.1,-25.77508725
467.2,-25.29640516
467.3,-24.80760485
467.4,-24.30888182
467.5,-23.80043557
467.6,-23.28246945
467.7,-22.75519067
467.8,-22.2188101
467.9,-21.67354231
468,-21.1196054
468.1,-20.55722092
468.2,-19.98661382
468.3,-19.40801235
468.4,-18.82164794
468.5,-18.22775511
468.6,-17.62657142
468.7,-17.01833735
468.8,-16.40329616
468.9,-15.78169387
469,-15.15377912
469.1,-14.51980306
469.2,-13.88001927
469.3,-13.23468365
469.4,-12.58405434
469.5,-11.92839158
469.6,-11.26795762
469.7,-10.60301662
469.8,-9.933834562
469.9,-9.260679101
470,-8.583819491
470.1,-7.903526469
470.2,-7.220072141
470.3,-6.53372988
470.4,-5.844774214
470.5,-5.153480717
470.6,-4.460125897
470.7,-3.764987085
470.8,-3.068342329
470.9,-2.370470276
471,-1.671650067
471.1,-0.972161221
471.2,-0.272283523
471.3,0.427703085
471.4,1.127518617
471.5,1.826883157
471.6,2.525516968
471.7,3.223140606
471.8,3.919475031
471.9,4.614241718
472,5.30716277
472.1,5.997961027
472.2,6.68636018
472.3,7.372084878
472.4,8.05486084
472.5,8.734414966
472.6,9.410475442
472.7,10.08277185
472.8,10.75103529
472.9,11.41499846
473,12.07439577
473.1,12.7289635
473.2,13.3784398
473.3,14.02256491
473.4,14.66108118
473.5,15.29373321
473.6,15.92026796
473.7,16.5404348
473.8,17.1539857
473.9,17.76067523
474,18.36026072
474.1,18.95250236
474.2,19.53716325
474.3,20.11400953
474.4,20.68281048
474.5,21.24333858
474.6,21.79536963
474.7,22.33868281
474.8,22.87306083
474.9,23.39828992
475,23.91416002
475.1,24.42046476
475.2,24.91700165
475.3,25.40357206
475.4,25.87998139
475.5,26.34603907
475.6,26.80155869
475.7,27.24635804
475.8,27.68025921
475.9,28.10308864
476,28.51467721
476.1,28.9148603
476.2,29.30347782
476.3,29.68037435
476.4,30.04539912
476.5,30.39840613
476.6,30.73925418
476.7,31.06780694
476.8,31.383933
476.9,31.6875059
477,31.97840422
477.1,32.2565116
477.2,32.52171681
477.3,32.77391376
477.4,33.01300159
477.5,33.23888466
477.6,33.45147261
477.7,33.65068043
477.8,33.83642842
477.9,34.00864229
478,34.16725315
478.1,34.31219757
478.2,34.44341757
478.3,34.56086066
478.4,34.66447987
478.5,34.75423375
478.6,34.8300864
478.7,34.89200747
478.8,34.93997221
478.9,34.97396143
479,34.99396153
479.1,34.99996451
479.2,34.99196797
479.3,34.96997511
479.4,34.93399473
479.5,34.88404121
479.6,34.82013455
479.7,34.74230029
479.8,34.65056958
479.9,34.5449791
480,34.42557109
480.1,34.29239331
480.2,34.14549903
480.3,33.98494701
480.4,33.81080146
480.5,33.62313204
480.6,33.42201382
480.7,33.20752723
480.8,32.97975808
480.9,32.73879746
481,32.48474177
481.1,32.21769261
481.2,31.9377568
481.3,31.64504631
481.4,31.33967823
481.5,31.02177469
481.6,30.69146286
481.7,30.34887485
481.8,29.9941477
481.9,29.62742329
482,29.2488483
482.1,28.85857417
482.2,28.45675698
482.3,28.04355748
482.4,27.61914093
482.5,27.18367709
482.6,26.73734014
482.7,26.28030861
482.8,25.8127653
482.9,25.33489724
483,24.84689555
483.1,24.34895544
483.2,23.84127607
483.3,23.32406051
483.4,22.79751563
483.5,22.26185205
483.6,21.71728403
483.7,21.16402939
483.8,20.60230941
483.9,20.03234879
484,19.45437549
484.1,18.8686207
484.2,18.27531872
484.3,17.67470685
484.4,17.06702533
484.5,16.45251723
484.6,15.83142835
484.7,15.2040071
484.8,14.57050446
484.9,13.9311738
485,13.28627087
485.1,12.6360536
485.2,11.98078208
485.3,11.3207184
485.4,10.65612659
485.5,9.987272471
485.6,9.314423575
485.7,8.637849035
485.8,7.95781947
485.9,7.274606883
486,6.58848455
486.1,5.899726912
486.2,5.208609461
486.3,4.515408637
486.4,3.820401708
486.5,3.12386667
486.6,2.426082127
486.7,1.727327184
486.8,1.027881333
486.9,0.328024343
487,-0.371963853
487.1,-1.071803268
487.2,-1.771213976
487.3,-2.469916222
487.4,-3.167630534
487.5,-3.864077836
487.6,-4.558979559
487.7,-5.252057751
487.8,-5.943035189
487.9,-6.631635493
488,-7.317583231
488.1,-8.000604033
488.2,-8.680424701
488.3,-9.356773314
488.4,-10.02937934
488.5,-10.69797375
488.6,-11.36228912
488.7,-12.02205972
488.8,-12.67702165
488.9,-13.32691295
489,-13.97147366
489.1,-14.61044596
489.2,-15.24357429
489.3,-15.87060538
489.4,-16.49128845
489.5,-17.10537522
489.6,-17.71262006
489.7,-18.3127801
489.8,-18.90561527
489.9,-19.49088844
490,-20.06836552
490.1,-20.63781552
490.2,-21.19901067
490.3,-21.7517265
490.4,-22.29574192
490.5,-22.83083935
490.6,-23.35680474
490.7,-23.87342773
490.8,-24.38050166
490.9,-24.87782372
491,-25.36519498
491.1,-25.8424205
491.2,-26.30930939
491.3,-26.76567491
491.4,-27.21133452
491.5,-27.64610996
491.6,-28.06982733
491.7,-28.48231713
491.8,-28.88341439
491.9,-29.27295867
492,-29.65079416
492.1,-30.01676972
492.2,-30.37073897
492.3,-30.71256034
492.4,-31.04209709
492.5,-31.35921742
492.6,-31.66379447
492.7,-31.95570643
492.8,-32.23483654
492.9,-32.50107314
493,-32.75430974
493.1,-32.99444506
493.2,-33.22138303
493.3,-33.4350329
493.4,-33.6353092
493.5,-33.82213183
493.6,-33.99542605
493.7,-34.15512256
493.8,-34.30115747
493.9,-34.43347238
494,-34.55201436
494.1,-34.65673599
494.2,-34.74759539
494.3,-34.82455621
494.4,-34.88758768
494.5,-34.93666458
494.6,-34.97176728
494.7,-34.99288173
494.8,-34.9999995
494.9,-34.99311774
495,-34.9722392
495.1,-34.93737222
495.2,-34.88853077
495.3,-34.82573437
495.4,-34.74900813
495.5,-34.65838276
495.6,-34.5538945
495.7,-34.43558514
495.8,-34.303502
495.9,-34.15769792
496,-33.99823122
496.1,-33.82516568
496.2,-33.63857052
496.3,-33.43852039
496.4,-33.22509529
496.5,-32.99838059
496.6,-32.75846699
496.7,-32.50545043
496.8,-32.23943213
496.9,-31.96051848
497,-31.66882105
497.1,-31.36445652
497.2,-31.04754662
497.3,-30.71821812
497.4,-30.37660274
497.5,-30.02283712
497.6,-29.65706277
497.7,-29.27942599
497.8,-28.89007783
497.9,-28.48917402
498,-28.07687493
498.1,-27.65334546
498.2,-27.21875501
498.3,-26.77327743
498.4,-26.3170909
498.5,-25.85037788
498.6,-25.37332505
498.7,-24.88612324
498.8,-24.3889673
498.9,-23.8820561
499,-23.3655924
499.1,-22.83978277
499.2,-22.30483754
499.3,-21.76097067
499.4,-21.20839969
499.5,-20.64734565
499.6,-20.07803293
499.7,-19.50068928
499.8,-18.91554561
499.9,-18.32283597
500,-17.72279744
500.1,-17.11567003
500.2,-16.50169658
500.3,-15.88112267
500.4,-15.25419652
500.5,-14.6211689
500.6,-13.982293
500.7,-13.33782438
500.8,-12.6880208
500.9,-12.03314218
501,-11.37345047
501.1,-10.70920953
501.2,-10.04068505
501.3,-9.368144424
501.4,-8.691856668
501.5,-8.012092286
501.6,-7.329123173
501.7,-6.643222509
501.8,-5.954664645
501.9,-5.263724994
502,-4.570679923
502.1,-3.875806641
502.2,-3.179383088
